"";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"446";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/qpfPSLd8Hn";FALSE;0;NA;2016-10-23 23:22:16;FALSE;NA;"790332541878370304";NA;"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>";"davidweiler2";0;FALSE;FALSE;NA;NA
"447";"RT @fieldsofvintage: #ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy #ho…";FALSE;0;NA;2016-10-23 23:22:01;FALSE;NA;"790332481773776896";NA;"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>";"Kyliving720";1;TRUE;FALSE;NA;NA
"448";"#ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy… https://t.co/ntmFR2VSQW";FALSE;0;NA;2016-10-23 23:20:04;TRUE;NA;"790331988070789121";NA;"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>";"fieldsofvintage";1;FALSE;FALSE;NA;NA
"449";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/KxrIlapFCp";FALSE;0;NA;2016-10-23 23:17:53;FALSE;NA;"790331440047222784";NA;"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>";"exclusivelyhope";0;FALSE;FALSE;NA;NA
"450";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/sIjvCs2CYJ";FALSE;0;NA;2016-10-23 23:15:46;FALSE;NA;"790330906770800641";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RatBaggington";0;FALSE;FALSE;NA;NA
"451";"Could Go For A Cup Of Tea Right About Now? <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>#tea #teaofthemonth #teatime #blacktea #greentea #tealover #teavana https://t.co/v7ho0tJO7q";FALSE;1;NA;2016-10-23 23:10:54;FALSE;NA;"790329683976019969";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"TeailyTea";0;FALSE;FALSE;NA;NA
"452";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 23:01:45;FALSE;NA;"790327379508006912";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"philipbryant180";30;TRUE;FALSE;NA;NA
"453";"The clock has struck Four - and everything stops for tea! What's in your cup? #TeaTime #4pm #JollyGood #Evil";FALSE;1;NA;2016-10-23 23:00:12;FALSE;NA;"790326988833755136";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"FlamingMonocle";0;FALSE;FALSE;NA;NA
"454";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:57:13;FALSE;NA;"790326239722631169";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"IAmTheBOSCHMAN";30;TRUE;FALSE;NA;NA
"455";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:56:57;FALSE;NA;"790326171581820928";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"bankonryback";30;TRUE;FALSE;NA;NA
"456";"Check out these #tea choices at @TippleRose <U+2615><U+FE0F> #HighTea #ATLfoodie #TeaLovers #TeaTime https://t.co/Ne9RBGLWm8";FALSE;4;NA;2016-10-23 22:52:07;FALSE;NA;"790324953363210240";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"SashaEats";0;FALSE;FALSE;NA;NA
"457";"Favorite part of the weekend #teatime<U+2615><U+FE0F> #reading https://t.co/HxhIFtaOY1";FALSE;3;NA;2016-10-23 22:49:14;FALSE;NA;"790324230130847744";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"Sweetdee861";0;FALSE;FALSE;NA;NA
"458";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:43:24;FALSE;NA;"790322761919033344";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"mannyda69";30;TRUE;FALSE;NA;NA
"459";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:41:28;FALSE;NA;"790322277061570560";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"HeelCheriel";30;TRUE;FALSE;NA;NA
"460";"RT @HappyGalVintage: It's always #TeaTime at www.HappyGalsVintage ! 
https://t.co/ck71mxKESF
#Teacups #Teapots #TeaParty #GiftsForMom https…";FALSE;0;NA;2016-10-23 22:39:27;FALSE;NA;"790321767344504832";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"DaisyRain63";7;TRUE;FALSE;NA;NA
"461";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:38:38;FALSE;NA;"790321561282678784";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"straarups";30;TRUE;FALSE;NA;NA
"462";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:29:24;FALSE;NA;"790319237885820928";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"121875Raywwe1";30;TRUE;FALSE;NA;NA
"463";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:27:48;FALSE;NA;"790318835865903104";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"MassyHawk92";30;TRUE;FALSE;NA;NA
"464";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:27:13;FALSE;NA;"790318687165317121";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"lizzie20114";30;TRUE;FALSE;NA;NA
"465";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:27:03;FALSE;NA;"790318648070017024";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"TwistedBliss_AB";30;TRUE;FALSE;NA;NA
"466";"RT @ImpactLVN: 2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;0;NA;2016-10-23 22:26:47;FALSE;NA;"790318577853136897";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ZodsSnappedNek";30;TRUE;FALSE;NA;NA
"467";"2/2 here in Japan. @SantanaGarrett_ #TeaTime #TagTeam #WomensWrestling #Stardom @we_are_stardom https://t.co/ubCRbaul35";FALSE;144;NA;2016-10-23 22:26:18;FALSE;NA;"790318457833127936";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ImpactLVN";30;FALSE;FALSE;NA;NA
"468";"What a great time for a lovely cup of tea. #teatime #tea #englishbreakfast #refreshing";FALSE;2;NA;2016-10-23 22:25:22;FALSE;NA;"790318223547768832";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"jonkudelka";0;FALSE;FALSE;NA;NA
"469";"Inktober 2016 
#24 a tea witch

#artwork #art #illustration #drawing #doodle #teatime #tea… https://t.co/UI6MCIGI6r";FALSE;3;NA;2016-10-23 22:21:57;FALSE;NA;"790317362029465653";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"avalornythorink";0;FALSE;FALSE;NA;NA
"470";"Boba time! #tea #boba #bubbletea #chewy #yum ##teatime #bobatime #bubble #bubbles… https://t.co/CjzxNNpHG5";FALSE;0;NA;2016-10-23 22:13:30;FALSE;NA;"790315236725186560";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"ajaxxx";0;FALSE;FALSE;"-81.4017226";"28.4479594"
"471";"The entire In Nature #teas collection is available online https://t.co/nDbD86Tpnm #teagifts #tealovers #teatime";FALSE;0;NA;2016-10-23 22:09:52;FALSE;NA;"790314320899039234";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"innatureteas";0;FALSE;FALSE;NA;NA
"472";"::: Intuition ::: tea time. .
.
.
.
.
yogitea #yogitea #teatime #intuition #peace #meditation… https://t.co/suRTKR4AoI";FALSE;0;NA;2016-10-23 22:09:30;FALSE;NA;"790314231057047553";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"RenewMoonYoga";0;FALSE;FALSE;NA;NA
"473";"RT @AlakabanOnline: We know #tea at https://t.co/ifhMrns1tq and now get a free Gift Card for checking it out.  #teatime #giftcard #blacktea…";FALSE;0;NA;2016-10-23 21:57:40;FALSE;NA;"790311252660674560";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"DustinKaban";1;TRUE;FALSE;NA;NA
"474";"We know #tea at https://t.co/ifhMrns1tq and now get a free Gift Card for checking it out.  #teatime #giftcard #blacktea #chai #greentea";FALSE;1;NA;2016-10-23 21:57:06;FALSE;NA;"790311110054338560";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"AlakabanOnline";1;FALSE;FALSE;NA;NA
"475";"RT @MegMusicManiac: #Snoopy teapot on #eBay: https://t.co/3xAlTCFlFN #tea #teapot #teatime #Peanuts #collectible";FALSE;0;NA;2016-10-23 21:55:53;FALSE;NA;"790310802859266048";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"LadyMegSoprano";1;TRUE;FALSE;NA;NA
"476";"Lovely Sunday at the #londonirishcentre @VintageFurnFlea with #amazing #teatime and #great… https://t.co/k5WefQVvrS";FALSE;2;NA;2016-10-23 21:39:19;FALSE;NA;"790306635528871937";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"RoPequena30";1;FALSE;FALSE;NA;NA
"477";"Sunday afternoon #orangetabby #catsofinstagram #reading #teatime #Kamloops https://t.co/EXPRDELG5a";FALSE;1;NA;2016-10-23 21:37:05;FALSE;NA;"790306073777283072";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"meghellyer";0;FALSE;FALSE;NA;NA
"478";"Our Chef tea service Is Amazing! #champagne #teaservice #teatime #pastries #teas #deliciousfood #canapes #scones… https://t.co/Wfleh1pFtn";FALSE;1;NA;2016-10-23 21:33:23;TRUE;NA;"790305143304650753";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"Bosienyc";0;FALSE;FALSE;NA;NA
"479";"Lemon Madeleines for tea. Recipe from @williamssonoma. #teatime #propertea https://t.co/4goIy1sg7r";FALSE;2;NA;2016-10-23 21:19:38;FALSE;NA;"790301680512430081";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"chscleanjean";0;FALSE;FALSE;NA;NA
"480";"Take a look at my blog for some #TeaTime Reads! #readingtime #readathon https://t.co/fuvN6KytsM";FALSE;1;NA;2016-10-23 21:14:26;FALSE;NA;"790300371054948352";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"intemperanttea1";1;FALSE;FALSE;NA;NA
"481";"RT @HappyGalVintage: It's always #TeaTime at www.HappyGalsVintage ! 
https://t.co/ck71mxKESF
#Teacups #Teapots #TeaParty #GiftsForMom https…";FALSE;0;NA;2016-10-23 21:08:57;FALSE;NA;"790298994165579776";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MariesBazaar1";7;TRUE;FALSE;NA;NA
"482";"RT @fieldsofvintage: #ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy #ho…";FALSE;0;NA;2016-10-23 20:47:58;FALSE;NA;"790293710315683840";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"JerseyBabes";3;TRUE;FALSE;NA;NA
"483";"RT @HappyGalVintage: It's always #TeaTime at www.HappyGalsVintage ! 
https://t.co/ck71mxKESF
#Teacups #Teapots #TeaParty #GiftsForMom https…";FALSE;0;NA;2016-10-23 20:41:35;FALSE;NA;"790292106724212736";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"kaosonia";7;TRUE;FALSE;NA;NA
"484";"#Snoopy teapot on #eBay: https://t.co/3xAlTCFlFN #tea #teapot #teatime #Peanuts #collectible";FALSE;0;NA;2016-10-23 20:40:17;FALSE;NA;"790291778716991489";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"MegMusicManiac";1;FALSE;FALSE;NA;NA
"485";"Such a fun tea time with @sashaeats and @divafoodies at Tipple +Rose! 
.
.
.
#tea #teatime… https://t.co/RghK2ZNfBv";FALSE;4;NA;2016-10-23 20:28:54;FALSE;NA;"790288915349381121";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"FPorchGourmet";0;FALSE;FALSE;NA;NA
"486";"The best kept secret in Vegas is 12 o'clock #TeaTime at the @MO_LASVEGAS.  Don't tell anyone. https://t.co/1sZIJUdyQX";FALSE;3;NA;2016-10-23 20:23:32;FALSE;NA;"790287561088303104";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"RealSeanH";0;FALSE;FALSE;NA;NA
"487";"Teatime! #weekend #relaxing #clubmimi #teatime #minisojewels https://t.co/iiyF06tuja";FALSE;1;NA;2016-10-23 20:22:38;FALSE;NA;"790287334692585472";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"MimiSoJewels";0;FALSE;FALSE;NA;NA
"488";"Had so much fun making this cake using @DrOetkerBakes ingredients! #biscuits #fondant #cake #baker #birthday #icing… https://t.co/5FpyQ3agkr";FALSE;5;NA;2016-10-23 20:15:44;TRUE;NA;"790285599605481472";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"vinderellacakes";0;FALSE;FALSE;NA;NA
"489";"Repost from @floratheory Friday fun evening #teatime with beautiful #nycbloggers @josefinaspt… https://t.co/i3Dk2xJjdP";FALSE;1;NA;2016-10-23 20:05:13;FALSE;NA;"790282952592633856";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"Allbuenothings";1;FALSE;FALSE;"-73.99386229";"40.72370237"
"490";"@BrendanSchaub @FighterNtheKid @bryancallen gotta raise that pinky when ripping an eyeball out. It's #TeaTime after all. Get ya gator balls.";FALSE;0;"BrendanSchaub";2016-10-23 19:59:49;FALSE;"790264912249442304";"790281596536492033";"57690247";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"JohnMaksuta";0;FALSE;FALSE;NA;NA
"491";"@paul_dananyeah have you seen @HarryHill 's new show !? Childishly funny #teatime";FALSE;0;"paul_dananyeah";2016-10-23 19:57:31;FALSE;"788081141609816064";"790281017579958276";"161427169";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"therealchough";0;FALSE;FALSE;NA;NA
"492";"Macro shot of my very first #matcha whisk!
#teatime #teastagram #teaoftheday #tealovers #t… https://t.co/UswxIbiKoa https://t.co/bawx48OitD";FALSE;2;NA;2016-10-23 19:56:00;FALSE;NA;"790280632454840322";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"meminakyuz";0;FALSE;FALSE;NA;NA
"493";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/yJvI3BKGCs";FALSE;1;NA;2016-10-23 19:54:33;FALSE;NA;"790280267046850561";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"KILLER1301";0;FALSE;FALSE;NA;NA
"494";"Waiting for the rest of the girls to arrive to #Halloween <ed><U+00A0><U+00BC><ed><U+00BE><U+0083><ed><U+00A0><U+00BD><ed><U+00B5><U+00B8>#teatime<U+2615><U+FE0F> @ Disneyland Hotel https://t.co/aWAtdhblaR";FALSE;0;NA;2016-10-23 19:54:25;FALSE;NA;"790280234587258884";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"boilerfan_98";0;FALSE;FALSE;"-117.92669657";"33.80887811"
"495";"Time for tea &amp; Poldark https://t.co/PIe7NsrsvU  #Tea #Tealovers #Teatime #Poldark #Gift https://t.co/ovZw2ezita";FALSE;0;NA;2016-10-23 19:54:04;FALSE;NA;"790280147555512321";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ArtisanTeaSpice";0;FALSE;FALSE;NA;NA
"496";"RT @laurieshan: #CHILDHOOD art Print #Princess,#teatime #Beach #Kitty #Dolls #pretendplay #LaurieShanholtzer https://t.co/HeAU43x6dy https:…";FALSE;0;NA;2016-10-23 19:47:37;FALSE;NA;"790278524502433792";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"medway_s";41;TRUE;FALSE;NA;NA
"497";"My friend and I having Classy Tea in our hometown of #Tottenham . #bffs #longtimefriends #teatime… https://t.co/7QQu0V75UV";FALSE;0;NA;2016-10-23 19:46:22;TRUE;NA;"790278207782125568";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MissAshleySings";0;FALSE;FALSE;NA;NA
"498";"Its #TeaTime and this time in company of special friends. I love you, thanks for coming. #Love #Friends #Forever https://t.co/Xef07ai4x2";FALSE;3;NA;2016-10-23 19:39:00;FALSE;NA;"790276357523726336";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"guillermocroppi";0;FALSE;FALSE;NA;NA
"499";"The Brew Is Out There by Geeky Teas... https://t.co/nkp9XyHRam #tea #teatime https://t.co/jFi2rZT3EU";FALSE;0;NA;2016-10-23 19:35:06;FALSE;NA;"790275372818374656";NA;"<a href=""http://aa.com"" rel=""nofollow"">pptweet123</a>";"hanmeimei1955";0;FALSE;FALSE;NA;NA
"500";"<ed><U+00A0><U+00BC><ed><U+00BE><U+00BC>It's time to get things started <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>...and make some tea! #muppets #mugcollection #teatime… https://t.co/iMpfnGkZMD";FALSE;0;NA;2016-10-23 19:32:24;FALSE;NA;"790274693450174464";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"Leah_McGuire";0;FALSE;FALSE;NA;NA
"501";"Yummy teas from England (bought in Epcot <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>) #tea #twinings #teatime https://t.co/Amm0JUwTbY";FALSE;2;NA;2016-10-23 19:26:55;FALSE;NA;"790273314702798848";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"Shakibing";0;FALSE;FALSE;NA;NA
"502";"#RoyaleGiveaways - #Win a #casaWare Serenity 7-Piece #Tea Pot Set $70 value #LaPrimaShops #Teatime Enter Daily https://t.co/D6axIjFo0w";FALSE;1;NA;2016-10-23 19:25:02;FALSE;NA;"790272842000572416";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"sohamolina";0;FALSE;FALSE;NA;NA
"503";"RT @TeailyTea: Could Go For A Cup Of Tea Right About Now? <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>#tea #teaofthemonth #teatime #blacktea #greentea #tealover #teavana https://t.co…";FALSE;0;NA;2016-10-23 19:18:39;FALSE;NA;"790271235347378180";NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";"DJ29067";1;TRUE;FALSE;NA;NA
"504";"Could Go For A Cup Of Tea Right About Now? <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>#tea #teaofthemonth #teatime #blacktea #greentea #tealover #teavana https://t.co/gKyJc6wFwR";FALSE;0;NA;2016-10-23 19:13:02;FALSE;NA;"790269819400622081";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"TeailyTea";1;FALSE;FALSE;NA;NA
"505";"#mykids #chess #teatime #ybor #blindtiger @ The Blind Tiger Cafe Ybor City https://t.co/n8OS4Gyux0";FALSE;2;NA;2016-10-23 19:01:36;FALSE;NA;"790266944658124800";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"MsAdventureRed";0;FALSE;FALSE;"-82.4378";"27.96004"
"506";"It's never too late...#TeaTime <U+2764><U+FE0F><U+2764><U+FE0F>";FALSE;0;NA;2016-10-23 18:55:39;FALSE;NA;"790265444414394368";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"simply_Carr";0;FALSE;FALSE;NA;NA
"507";"Tea time is the best time <U+2615><U+FE0F> #teatime #diadelosmuertos #dayofthedead https://t.co/3akLX4YpB0";FALSE;0;NA;2016-10-23 18:41:39;FALSE;NA;"790261924235714565";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"GotMySoul";0;FALSE;FALSE;NA;NA
"508";"Desperate times call for desperate measures.... #TeaTime https://t.co/wCSsSPwTZi";FALSE;0;NA;2016-10-23 18:35:18;FALSE;NA;"790260325815840768";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"FloweringTeas";0;FALSE;FALSE;NA;NA
"509";"RT @poodyandberty: Country cosy for teatime

#HandmadeHour #CraftHour #teatime #cuppa #tea #Autumnwatch 

https://t.co/KfYObbBkWo https://t…";FALSE;0;NA;2016-10-23 18:23:27;FALSE;NA;"790257344622039040";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"Online_CraftRT";3;TRUE;FALSE;NA;NA
"510";"#ChristmasTree #TeapotSet / Creamer and Sugar #christmasteapot #teatime #teasetting https://t.co/8IZrG7O0zu  #etsy… https://t.co/i2XTsTybXn";FALSE;0;NA;2016-10-23 18:20:11;TRUE;NA;"790256519182946304";NA;"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>";"fieldsofvintage";3;FALSE;FALSE;NA;NA
"511";"RT @poodyandberty: Country cosy for teatime

#HandmadeHour #CraftHour #teatime #cuppa #tea #Autumnwatch 

https://t.co/KfYObbBkWo https://t…";FALSE;0;NA;2016-10-23 18:18:08;FALSE;NA;"790256003711430656";NA;"<a href=""http://facebook.com/onlinecrafters"" rel=""nofollow"">#OnlineCraft</a>";"online_craft";3;TRUE;FALSE;NA;NA
"512";"RT @poodyandberty: Country cosy for teatime

#HandmadeHour #CraftHour #teatime #cuppa #tea #Autumnwatch 

https://t.co/KfYObbBkWo https://t…";FALSE;0;NA;2016-10-23 18:16:42;FALSE;NA;"790255643244498944";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"13DaisyChains";3;TRUE;FALSE;NA;NA
"513";"Looking for #tea this morning? We got you covered at https://t.co/sYRK7UitCL free #GiftCard #subscribesunday #fall #SundayFunday #teatime";FALSE;1;NA;2016-10-23 18:16:06;FALSE;NA;"790255494967463937";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"DustinKaban";1;FALSE;FALSE;NA;NA
"514";"Country cosy for teatime

#HandmadeHour #CraftHour #teatime #cuppa #tea #Autumnwatch 

https://t.co/KfYObbBkWo https://t.co/zMnFVwc5pz";FALSE;3;NA;2016-10-23 18:15:10;FALSE;NA;"790255258714968064";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"poodyandberty";3;FALSE;FALSE;NA;NA
"515";"Visit https://t.co/Zs4aMBHNqN to sample the Inked Chef's #afternoontea, whose food is quirky as his body art… https://t.co/AWnGyPOqIV";FALSE;0;NA;2016-10-23 18:05:22;TRUE;NA;"790252793693102080";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"Farleigh";0;FALSE;FALSE;NA;NA
"516";"Midnight Melange Black Tea from Plum Deluxe... https://t.co/131WDMcqrQ #tea #teatime https://t.co/XDqvV93bc1";FALSE;0;NA;2016-10-23 18:05:07;FALSE;NA;"790252730031804418";NA;"<a href=""http://aa.com"" rel=""nofollow"">pptweet123</a>";"hanmeimei1955";0;FALSE;FALSE;NA;NA
"517";"RT @poodyandberty: Fancy a cuppa?

#cuppa #tea #teatime #handmade #homedecor #hare

https://t.co/4heLdx6YiY https://t.co/wRQmjFM0By";FALSE;0;NA;2016-10-23 18:04:05;FALSE;NA;"790252468949114880";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"mollyjames_shop";2;TRUE;FALSE;NA;NA
"518";"Pinkies raised! #teatime #lovemygirls #fancy #blessed https://t.co/MVFvS6CnVy";FALSE;1;NA;2016-10-23 17:58:23;FALSE;NA;"790251035793186818";NA;"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>";"SharonParenteau";0;FALSE;FALSE;NA;NA
"519";"RT @laurieshan: #CHILDHOOD art Print #Princess,#teatime #Beach #Kitty #Dolls #pretendplay #LaurieShanholtzer https://t.co/HeAU43x6dy https:…";FALSE;0;NA;2016-10-23 17:57:57;FALSE;NA;"790250927269744640";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"noelleperles";41;TRUE;FALSE;NA;NA
"520";"RT @DunkKnapp: @EmiliaFox on Harry Hill's #TeaTime has made my Sunday. <ed><U+00A0><U+00BD><ed><U+00B2><U+009E>";FALSE;0;NA;2016-10-23 17:42:47;FALSE;NA;"790247106997084160";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"EmiliaFoxing_";1;TRUE;FALSE;NA;NA
